school_name,major_name,description
大连医科大学,口腔医学,学科评估：C+
大连医科大学,药学,学科评估：C+
大连医科大学,护理学,学科评估：C
大连交通大学,机械工程,学科评估：B
大连交通大学,材料科学与工程,学科评估：C+
大连交通大学,软件工程,学科评估：C
大连交通大学,交通运输工程,学科评估：C
大连交通大学,环境科学与工程,学科评估：C-
大连交通大学,力学,学科评估：C-
沈阳师范大学,教育学,学科评估：B
沈阳师范大学,中国语言文学,学科评估：C+
沈阳师范大学,美术学,学科评估：C+
沈阳师范大学,法学,学科评估：C
沈阳师范大学,音乐与舞蹈学,学科评估：C
沈阳师范大学,公共管理,学科评估：C
沈阳师范大学,生态学,学科评估：C
沈阳师范大学,数学,学科评估：C-
沈阳师范大学,哲学,学科评估：C-
沈阳师范大学,化学工程与技术,学科评估：C-
沈阳师范大学,马克思主义理论,学科评估：C-
沈阳师范大学,生物学,学科评估：C-
沈阳师范大学,社会学,学科评估：C-
沈阳师范大学,体育学,学科评估：C-
辽宁科技大学,化学工程与技术,学科评估：B-
辽宁科技大学,软件工程,学科评估：C+
辽宁科技大学,控制科学与工程,学科评估：C
辽宁科技大学,机械工程,学科评估：C
辽宁科技大学,工商管理,学科评估：C-
辽宁科技大学,材料科学与工程,学科评估：C-
辽宁科技大学,冶金工程,学科评估：C-
辽宁石油化工大学,化学工程与技术,学科评估：B
辽宁石油化工大学,控制科学与工程,学科评估：C+
辽宁石油化工大学,动力工程及工程热物理,学科评估：C-
辽宁石油化工大学,马克思主义理论,学科评估：C-
辽宁石油化工大学,安全科学与工程,学科评估：C-
沈阳大学,环境科学与工程,学科评估：C
沈阳大学,工商管理,学科评估：C-
沈阳大学,材料科学与工程,学科评估：C-
辽宁师范大学,教育学,学科评估：B
辽宁师范大学,心理学,学科评估：B
辽宁师范大学,马克思主义理论,学科评估：B-
辽宁师范大学,体育学,学科评估：B-
辽宁师范大学,地理学,学科评估：B-
辽宁师范大学,计算机科学与技术,学科评估：C+
辽宁师范大学,数学,学科评估：C+
辽宁师范大学,外国语言文学,学科评估：C+
辽宁师范大学,化学,学科评估：C+
辽宁师范大学,生物学,学科评估：C+
辽宁师范大学,物理学,学科评估：C+
辽宁师范大学,中国语言文学,学科评估：C+
辽宁师范大学,中国史,学科评估：C
辽宁师范大学,音乐与舞蹈学,学科评估：C-
辽宁师范大学,戏剧与影视学,学科评估：C-
辽宁师范大学,政治学,学科评估：C-
辽宁师范大学,美术学,学科评估：C-
辽宁师范大学,生态学,学科评估：C-
沈阳药科大学,药学,学科评估：A
沈阳药科大学,中药学,学科评估：B
沈阳工业大学,电气工程,学科评估：B+
沈阳工业大学,仪器科学与技术,学科评估：B
沈阳工业大学,材料科学与工程,学科评估：B-
沈阳工业大学,机械工程,学科评估：B-
沈阳工业大学,化学工程与技术,学科评估：C+
沈阳工业大学,管理科学与工程,学科评估：C+
沈阳农业大学,园艺学,学科评估：B+
沈阳农业大学,农业资源与环境,学科评估：B
沈阳农业大学,食品科学与工程,学科评估：B
沈阳农业大学,作物学,学科评估：B
沈阳农业大学,农业工程,学科评估：B-
沈阳农业大学,植物保护,学科评估：B-
沈阳农业大学,农林经济管理,学科评估：B-
沈阳农业大学,兽医学,学科评估：C+
沈阳农业大学,风景园林学,学科评估：C
沈阳农业大学,林学,学科评估：C-
东北财经大学,经济学,学科评估：A
东北财经大学,统计学,学科评估：A-
东北财经大学,工商管理,学科评估：A-
东北财经大学,管理科学与工程,学科评估：B+
东北财经大学,理论经济学,学科评估：B
东北财经大学,公共管理,学科评估：B
东北财经大学,法学,学科评估：C
中国医科大学,临床医学,学科评估：B+
中国医科大学,口腔医学,学科评估：B
中国医科大学,公共卫生与预防医学,学科评估：B
中国医科大学,生物学,学科评估：B
中国医科大学,药学,学科评估：B
中国医科大学,基础医学,学科评估：B
中国医科大学,护理学,学科评估：B-
西南民族大学,民族学,学科评估：B+
西南民族大学,中国语言文学,学科评估：C+
西南民族大学,美术学,学科评估：C+
西南民族大学,哲学,学科评估：C
西南民族大学,法学,学科评估：C
西南民族大学,经济学,学科评估：C
西南民族大学,音乐与舞蹈学,学科评估：C-
西南民族大学,畜牧学,学科评估：C-
西南民族大学,外国语言文学,学科评估：C-
成都理工大学,地质资源与地质工程,学科评估：B+
成都理工大学,地质学,学科评估：B-
成都理工大学,土木工程,学科评估：B-
成都理工大学,管理科学与工程,学科评估：C+
成都理工大学,数学,学科评估：C
成都理工大学,地球物理学,学科评估：C-
成都理工大学,化学工程与技术,学科评估：C-
成都理工大学,马克思主义理论,学科评估：C-
成都理工大学,石油与天然气工程,学科评估：C-
成都理工大学,核科学与技术,学科评估：C-
新疆农业大学,草学,学科评估：B
新疆农业大学,水利工程,学科评估：C+
新疆农业大学,畜牧学,学科评估：C
新疆农业大学,农林经济管理,学科评估：C
新疆农业大学,园艺学,学科评估：C-
新疆农业大学,兽医学,学科评估：C-
新疆农业大学,公共管理,学科评估：C-
新疆医科大学,药学,学科评估：B-
新疆医科大学,临床医学,学科评估：C+
新疆医科大学,公共卫生与预防医学,学科评估：C
新疆医科大学,中西医结合,学科评估：C
新疆医科大学,护理学,学科评估：C-
新疆医科大学,基础医学,学科评估：C-
新疆师范大学,马克思主义理论,学科评估：B
新疆师范大学,美术学,学科评估：B
新疆师范大学,教育学,学科评估：B-
新疆师范大学,中国语言文学,学科评估：C+
新疆师范大学,民族学,学科评估：C+
新疆师范大学,体育学,学科评估：C+
新疆财经大学,工商管理,学科评估：B-
新疆财经大学,经济学,学科评估：C+
新疆财经大学,统计学,学科评估：C
宁波大学,水产,学科评估：B
宁波大学,外国语言文学,学科评估：B
宁波大学,数学,学科评估：B-
宁波大学,体育学,学科评估：B-
宁波大学,信息与通信工程,学科评估：B-
宁波大学,法学,学科评估：C+
宁波大学,教育学,学科评估：C+
宁波大学,经济学,学科评估：C+
宁波大学,物理学,学科评估：C
宁波大学,力学,学科评估：C
宁波大学,土木工程,学科评估：C
宁波大学,食品科学与工程,学科评估：C
宁波大学,马克思主义理论,学科评估：C-
宁波大学,化学,学科评估：C-
浙江师范大学,教育学,学科评估：B+
浙江师范大学,数学,学科评估：B+
浙江师范大学,中国语言文学,学科评估：B+
浙江师范大学,马克思主义理论,学科评估：B
浙江师范大学,美术学,学科评估：B-
浙江师范大学,心理学,学科评估：B-
浙江师范大学,外国语言文学,学科评估：B-
浙江师范大学,软件工程,学科评估：B-
浙江师范大学,音乐与舞蹈学,学科评估：B-
浙江师范大学,工商管理,学科评估：B-
浙江师范大学,地理学,学科评估：C+
浙江师范大学,计算机科学与技术,学科评估：C+
浙江师范大学,物理学,学科评估：C+
浙江师范大学,生物学,学科评估：C+
浙江师范大学,社会学,学科评估：C+
浙江师范大学,化学,学科评估：C+
浙江师范大学,体育学,学科评估：C+
浙江师范大学,政治学,学科评估：C
浙江师范大学,世界史,学科评估：C
浙江师范大学,中国史,学科评估：C-
浙江师范大学,生态学,学科评估：C-
浙江工业大学,化学工程与技术,学科评估：A-
浙江工业大学,机械工程,学科评估：B+
浙江工业大学,工商管理,学科评估：B+
浙江工业大学,环境科学与工程,学科评估：B
浙江工业大学,软件工程,学科评估：B
浙江工业大学,药学,学科评估：B
浙江工业大学,计算机科学与技术,学科评估：B
浙江工业大学,控制科学与工程,学科评估：B
浙江工业大学,经济学,学科评估：B-
浙江工业大学,设计学,学科评估：B-
浙江工业大学,动力工程及工程热物理,学科评估：C+
浙江工业大学,材料科学与工程,学科评估：C+
浙江工业大学,土木工程,学科评估：C+
浙江工业大学,物理学,学科评估：C+
浙江工业大学,食品科学与工程,学科评估：C+
浙江工业大学,数学,学科评估：C
浙江工业大学,教育学,学科评估：C
浙江工业大学,管理科学与工程,学科评估：C
浙江工业大学,中国语言文学,学科评估：C
浙江工业大学,信息与通信工程,学科评估：C
浙江理工大学,纺织科学与工程,学科评估：B
浙江理工大学,机械工程,学科评估：B
浙江理工大学,艺术学理论,学科评估：B-
浙江理工大学,设计学,学科评估：B-
浙江理工大学,马克思主义理论,学科评估：C+
浙江理工大学,软件工程,学科评估：C+
浙江理工大学,数学,学科评估：C+
浙江理工大学,计算机科学与技术,学科评估：C+
浙江理工大学,生物学,学科评估：C
浙江理工大学,管理科学与工程,学科评估：C
浙江理工大学,化学,学科评估：C
浙江理工大学,经济学,学科评估：C
浙江理工大学,材料科学与工程,学科评估：C
浙江理工大学,控制科学与工程,学科评估：C-
西华大学,马克思主义理论,学科评估：C+
西华大学,动力工程及工程热物理,学科评估：C
西华大学,食品科学与工程,学科评估：C
西华大学,机械工程,学科评估：C-
西华大学,计算机科学与技术,学科评估：C-
西华大学,工商管理,学科评估：C-
西华大学,软件工程,学科评估：C-
中国计量大学,仪器科学与技术,学科评估：B
中国计量大学,光学工程,学科评估：B-
中国计量大学,控制科学与工程,学科评估：B-
中国计量大学,管理科学与工程,学科评估：C+
中国计量大学,生物学,学科评估：C
中国计量大学,材料科学与工程,学科评估：C
中国计量大学,电子科学与技术,学科评估：C-
浙江海洋大学,海洋科学,学科评估：B
浙江海洋大学,水产,学科评估：C+
浙江农林大学,林学,学科评估：B+
浙江农林大学,风景园林学,学科评估：B
浙江农林大学,林业工程,学科评估：C+
浙江农林大学,农业资源与环境,学科评估：C+
浙江农林大学,生态学,学科评估：C+
浙江农林大学,生物学,学科评估：C
浙江农林大学,农林经济管理,学科评估：C-
浙江中医药大学,中医学,学科评估：B
浙江中医药大学,中药学,学科评估：B
浙江中医药大学,中西医结合,学科评估：B-
浙江中医药大学,护理学,学科评估：C+
浙江中医药大学,药学,学科评估：C+
浙江中医药大学,临床医学,学科评估：C-
温州医科大学,药学,学科评估：B-
温州医科大学,临床医学,学科评估：B-
温州医科大学,生物学,学科评估：C+
温州医科大学,生物医学工程,学科评估：C+
温州医科大学,护理学,学科评估：C
温州医科大学,中药学,学科评估：C
温州医科大学,口腔医学,学科评估：C-
温州医科大学,基础医学,学科评估：C-
杭州师范大学,艺术学理论,学科评估：B
杭州师范大学,外国语言文学,学科评估：B
杭州师范大学,生物学,学科评估：B-
杭州师范大学,教育学,学科评估：B-
杭州师范大学,美术学,学科评估：B-
杭州师范大学,公共管理,学科评估：B-
杭州师范大学,化学,学科评估：C+
杭州师范大学,生态学,学科评估：C+
杭州师范大学,数学,学科评估：C+
杭州师范大学,马克思主义理论,学科评估：C+
杭州师范大学,中国语言文学,学科评估：C+
杭州师范大学,心理学,学科评估：C
杭州师范大学,物理学,学科评估：C
杭州师范大学,体育学,学科评估：C-
杭州师范大学,护理学,学科评估：C-
杭州师范大学,法学,学科评估：C-
杭州师范大学,中国史,学科评估：C-
温州大学,马克思主义理论,学科评估：B-
温州大学,教育学,学科评估：C+
温州大学,化学,学科评估：C+
温州大学,数学,学科评估：C+
温州大学,计算机科学与技术,学科评估：C+
温州大学,中国语言文学,学科评估：C
浙江工商大学,统计学,学科评估：A-
浙江工商大学,经济学,学科评估：B+
浙江工商大学,工商管理,学科评估：B+
浙江工商大学,外国语言文学,学科评估：B
浙江工商大学,食品科学与工程,学科评估：B
浙江工商大学,法学,学科评估：B-
浙江工商大学,计算机科学与技术,学科评估：B-
浙江工商大学,马克思主义理论,学科评估：C+
浙江工商大学,公共管理,学科评估：C+
浙江工商大学,信息与通信工程,学科评估：C
浙江工商大学,环境科学与工程,学科评估：C
浙江工商大学,管理科学与工程,学科评估：C
浙江财经大学,经济学,学科评估：B+
浙江财经大学,工商管理,学科评估：B
浙江财经大学,公共管理,学科评估：B-
浙江财经大学,统计学,学科评估：C+
浙江财经大学,理论经济学,学科评估：C
浙江财经大学,法学,学科评估：C-
中国美术学院,美术学,学科评估：A+
中国美术学院,设计学,学科评估：A+
中国美术学院,艺术学理论,学科评估：A-
中国美术学院,戏剧与影视学,学科评估：B+
山西大学,物理学,学科评估：B+
山西大学,哲学,学科评估：B
山西大学,化学,学科评估：B
山西大学,计算机科学与技术,学科评估：B
山西大学,体育学,学科评估：B
山西大学,环境科学与工程,学科评估：B
山西大学,科学技术史,学科评估：B-
山西大学,生态学,学科评估：B-
山西大学,数学,学科评估：B-
山西大学,生物学,学科评估：B-
山西大学,政治学,学科评估：B-
山西大学,中国语言文学,学科评估：B-
山西大学,化学工程与技术,学科评估：B-
山西大学,马克思主义理论,学科评估：B-
山西大学,中国史,学科评估：C+
山西大学,外国语言文学,学科评估：C+
山西大学,教育学,学科评估：C+
山西大学,软件工程,学科评估：C+
山西大学,控制科学与工程,学科评估：C+
山西大学,法学,学科评估：C+
山西大学,光学工程,学科评估：C+
山西大学,工商管理,学科评估：C
山西大学,美术学,学科评估：C
山西大学,管理科学与工程,学科评估：C
山西大学,理论经济学,学科评估：C
山西大学,音乐与舞蹈学,学科评估：C
山西大学,考古学,学科评估：C-
山西大学,图书情报与档案管理,学科评估：C-
西南科技大学,环境科学与工程,学科评估：B-
西南科技大学,控制科学与工程,学科评估：C+
西南科技大学,材料科学与工程,学科评估：C+
西南科技大学,马克思主义理论,学科评估：C
西南科技大学,生物学,学科评估：C-
成都中医药大学,中药学,学科评估：B+
成都中医药大学,中医学,学科评估：B+
成都中医药大学,中西医结合,学科评估：B
成都中医药大学,药学,学科评估：C
成都中医药大学,护理学,学科评估：C-
四川师范大学,中国语言文学,学科评估：B
四川师范大学,教育学,学科评估：B
四川师范大学,数学,学科评估：B-
四川师范大学,戏剧与影视学,学科评估：C+
四川师范大学,外国语言文学,学科评估：C+
四川师范大学,物理学,学科评估：C
四川师范大学,理论经济学,学科评估：C
四川师范大学,美术学,学科评估：C
四川师范大学,哲学,学科评估：C-
四川师范大学,工商管理,学科评估：C-
四川师范大学,中国史,学科评估：C-
四川师范大学,软件工程,学科评估：C-
四川师范大学,地理学,学科评估：C-
西华师范大学,政治学,学科评估：B-
西华师范大学,生态学,学科评估：C+
西华师范大学,马克思主义理论,学科评估：C
西华师范大学,中国语言文学,学科评估：C
西华师范大学,数学,学科评估：C-
西南石油大学,石油与天然气工程,学科评估：A+
西南石油大学,化学工程与技术,学科评估：B+
西南石油大学,地质资源与地质工程,学科评估：B
西南石油大学,机械工程,学科评估：B
西南石油大学,马克思主义理论,学科评估：C
西南石油大学,管理科学与工程,学科评估：C
西南石油大学,软件工程,学科评估：C
西南石油大学,材料科学与工程,学科评估：C
西南石油大学,数学,学科评估：C-
西南石油大学,计算机科学与技术,学科评估：C-
西南石油大学,工商管理,学科评估：C-
西南石油大学,仪器科学与技术,学科评估：C-
山西农业大学,兽医学,学科评估：B-
山西农业大学,农业资源与环境,学科评估：C+
山西农业大学,畜牧学,学科评估：C+
山西农业大学,作物学,学科评估：C+
山西农业大学,园艺学,学科评估：C
山西农业大学,植物保护,学科评估：C-
山西农业大学,草学,学科评估：C-
成都信息工程大学,计算机科学与技术,学科评估：C+
成都信息工程大学,软件工程,学科评估：C+
成都信息工程大学,信息与通信工程,学科评估：C+
成都信息工程大学,统计学,学科评估：C
成都信息工程大学,管理科学与工程,学科评估：C
山西医科大学,生物学,学科评估：B-
山西医科大学,临床医学,学科评估：B-
山西医科大学,护理学,学科评估：C+
山西医科大学,公共卫生与预防医学,学科评估：C+
山西医科大学,药学,学科评估：C
山西医科大学,基础医学,学科评估：C
山西师范大学,戏剧与影视学,学科评估：B
山西师范大学,化学,学科评估：B-
山西师范大学,马克思主义理论,学科评估：C+
山西师范大学,教育学,学科评估：C+
山西师范大学,体育学,学科评估：C+
山西师范大学,美术学,学科评估：C-
山西师范大学,数学,学科评估：C-
四川轻化工大学,化学工程与技术,学科评估：C-
四川轻化工大学,管理科学与工程,学科评估：C-
西南医科大学,临床医学,学科评估：C-
山西财经大学,工商管理,学科评估：B+
山西财经大学,统计学,学科评估：B
山西财经大学,经济学,学科评估：B
山西财经大学,理论经济学,学科评估：C+
山西财经大学,法学,学科评估：C
山西财经大学,马克思主义理论,学科评估：C
山西财经大学,管理科学与工程,学科评估：C-
中北大学,仪器科学与技术,学科评估：B+
中北大学,信息与通信工程,学科评估：B
中北大学,化学工程与技术,学科评估：B-
中北大学,材料科学与工程,学科评估：B-
中北大学,机械工程,学科评估：B-
中北大学,计算机科学与技术,学科评估：C
中北大学,安全科学与工程,学科评估：C
中北大学,数学,学科评估：C
中北大学,电子科学与技术,学科评估：C-
中北大学,兵器科学与技术,学科评估：C-
太原科技大学,机械工程,学科评估：B
太原科技大学,材料科学与工程,学科评估：C+
太原科技大学,控制科学与工程,学科评估：C-
汕头大学,临床医学,学科评估：C+
汕头大学,生物学,学科评估：C+
汕头大学,数学,学科评估：C+
汕头大学,新闻传播学,学科评估：C
汕头大学,工商管理,学科评估：C
汕头大学,土木工程,学科评估：C
汕头大学,化学,学科评估：C
汕头大学,基础医学,学科评估：C
汕头大学,药学,学科评估：C
深圳大学,光学工程,学科评估：B+
深圳大学,理论经济学,学科评估：B
深圳大学,计算机科学与技术,学科评估：B
深圳大学,信息与通信工程,学科评估：B
深圳大学,新闻传播学,学科评估：B
深圳大学,生物医学工程,学科评估：B
深圳大学,建筑学,学科评估：B-
深圳大学,法学,学科评估：B-
深圳大学,城乡规划学,学科评估：B-
深圳大学,工商管理,学科评估：B-
深圳大学,管理科学与工程,学科评估：C+
深圳大学,设计学,学科评估：C+
深圳大学,心理学,学科评估：C+
深圳大学,土木工程,学科评估：C+
深圳大学,美术学,学科评估：C+
深圳大学,艺术学理论,学科评估：C+
深圳大学,政治学,学科评估：C+
深圳大学,体育学,学科评估：C
深圳大学,材料科学与工程,学科评估：C
深圳大学,外国语言文学,学科评估：C
深圳大学,马克思主义理论,学科评估：C
深圳大学,哲学,学科评估：C
深圳大学,机械工程,学科评估：C-
深圳大学,中国语言文学,学科评估：C-
深圳大学,戏剧与影视学,学科评估：C-
深圳大学,控制科学与工程,学科评估：C-
深圳大学,教育学,学科评估：C-
深圳大学,电子科学与技术,学科评估：C-
广东工业大学,控制科学与工程,学科评估：A-
广东工业大学,机械工程,学科评估：B+
广东工业大学,化学工程与技术,学科评估：B
广东工业大学,设计学,学科评估：B
广东工业大学,管理科学与工程,学科评估：B-
广东工业大学,材料科学与工程,学科评估：B-
广东工业大学,环境科学与工程,学科评估：C+
广东工业大学,软件工程,学科评估：C+
广东工业大学,土木工程,学科评估：C+
广东工业大学,计算机科学与技术,学科评估：C
广东工业大学,工商管理,学科评估：C
广东工业大学,信息与通信工程,学科评估：C-
广东工业大学,仪器科学与技术,学科评估：C-
华南农业大学,兽医学,学科评估：A-
华南农业大学,畜牧学,学科评估：B+
华南农业大学,农林经济管理,学科评估：B+
华南农业大学,食品科学与工程,学科评估：B+
华南农业大学,农业工程,学科评估：B+
华南农业大学,农业资源与环境,学科评估：B
华南农业大学,植物保护,学科评估：B
华南农业大学,作物学,学科评估：B
华南农业大学,园艺学,学科评估：B
华南农业大学,风景园林学,学科评估：B-
华南农业大学,草学,学科评估：B-
华南农业大学,林学,学科评估：C+
华南农业大学,计算机科学与技术,学科评估：C
华南农业大学,公共管理,学科评估：C
华南农业大学,化学工程与技术,学科评估：C-
华南农业大学,环境科学与工程,学科评估：C-
广东海洋大学,水产,学科评估：B-
广东海洋大学,食品科学与工程,学科评估：B-
广东海洋大学,海洋科学,学科评估：C+
广州中医药大学,中西医结合,学科评估：A-
广州中医药大学,中医学,学科评估：B+
广州中医药大学,中药学,学科评估：B
广州中医药大学,药学,学科评估：C-
广东外语外贸大学,外国语言文学,学科评估：A
广东外语外贸大学,工商管理,学科评估：B-
广东外语外贸大学,经济学,学科评估：B-
广东外语外贸大学,法学,学科评估：C+
广东外语外贸大学,政治学,学科评估：C
广东外语外贸大学,中国语言文学,学科评估：C-
广东外语外贸大学,管理科学与工程,学科评估：C-
广州大学,土木工程,学科评估：B+
广州大学,数学,学科评估：B
广州大学,统计学,学科评估：B-
广州大学,工商管理,学科评估：C+
广州大学,法学,学科评估：C+
广州大学,马克思主义理论,学科评估：C+
广州大学,教育学,学科评估：C+
广州大学,美术学,学科评估：C+
广州大学,音乐与舞蹈学,学科评估：C
广州大学,戏剧与影视学,学科评估：C
广州大学,心理学,学科评估：C
广州大学,公共管理,学科评估：C
广州大学,机械工程,学科评估：C-
广州大学,中国语言文学,学科评估：C-
广州大学,环境科学与工程,学科评估：C-
广州大学,地理学,学科评估：C-
广东医科大学,临床医学,学科评估：C
广州医科大学,临床医学,学科评估：B-
广州医科大学,护理学,学科评估：C
广州医科大学,基础医学,学科评估：C
广州医科大学,药学,学科评估：C
广州医科大学,公共卫生与预防医学,学科评估：C-
广东药科大学,药学,学科评估：B
广东财经大学,工商管理,学科评估：B-
广东财经大学,法学,学科评估：B-
广东财经大学,经济学,学科评估：C+
广东财经大学,统计学,学科评估：C-
广东财经大学,马克思主义理论,学科评估：C-
广东财经大学,管理科学与工程,学科评估：C-
广州体育学院,体育学,学科评估：B
广州美术学院,设计学,学科评估：B+
广州美术学院,美术学,学科评估：B+
广州美术学院,艺术学理论,学科评估：B
星海音乐学院,音乐与舞蹈学,学科评估：B+
上海理工大学,动力工程及工程热物理,学科评估：B+
上海理工大学,光学工程,学科评估：B+
上海理工大学,管理科学与工程,学科评估：B+
上海理工大学,生物医学工程,学科评估：B
上海理工大学,机械工程,学科评估：B
上海理工大学,系统科学,学科评估：B
上海理工大学,计算机科学与技术,学科评估：C+
上海理工大学,仪器科学与技术,学科评估：C+
上海理工大学,控制科学与工程,学科评估：C+
上海理工大学,外国语言文学,学科评估：C
上海理工大学,数学,学科评估：C
上海理工大学,土木工程,学科评估：C
上海理工大学,公共管理,学科评估：C
上海理工大学,软件工程,学科评估：C
上海理工大学,环境科学与工程,学科评估：C
上海理工大学,工商管理,学科评估：C
上海理工大学,新闻传播学,学科评估：C
上海理工大学,物理学,学科评估：C-
上海理工大学,电气工程,学科评估：C-
上海理工大学,交通运输工程,学科评估：C-
上海理工大学,食品科学与工程,学科评估：C-
上海工程技术大学,工商管理,学科评估：C+
上海工程技术大学,机械工程,学科评估：C+
上海工程技术大学,材料科学与工程,学科评估：C-
上海海洋大学,水产,学科评估：A+
上海海洋大学,食品科学与工程,学科评估：B+
上海海洋大学,海洋科学,学科评估：B-
上海海洋大学,生物学,学科评估：B-
上海海洋大学,计算机科学与技术,学科评估：C+
上海海洋大学,农林经济管理,学科评估：C-
上海海洋大学,环境科学与工程,学科评估：C-
上海中医药大学,中医学,学科评估：A+
上海中医药大学,中西医结合,学科评估：A+
上海中医药大学,中药学,学科评估：A+
上海师范大学,中国语言文学,学科评估：B+
上海师范大学,教育学,学科评估：B+
上海师范大学,中国史,学科评估：B
上海师范大学,美术学,学科评估：B
上海师范大学,心理学,学科评估：B
上海师范大学,数学,学科评估：B
上海师范大学,马克思主义理论,学科评估：B
上海师范大学,世界史,学科评估：B
上海师范大学,戏剧与影视学,学科评估：B-
上海师范大学,化学,学科评估：B-
上海师范大学,环境科学与工程,学科评估：B-
上海师范大学,音乐与舞蹈学,学科评估：B-
上海师范大学,哲学,学科评估：B-
上海师范大学,物理学,学科评估：C+
上海师范大学,政治学,学科评估：C+
上海师范大学,生物学,学科评估：C+
上海师范大学,外国语言文学,学科评估：C+
上海师范大学,计算机科学与技术,学科评估：C
上海师范大学,经济学,学科评估：C
上海师范大学,新闻传播学,学科评估：C-
上海师范大学,法学,学科评估：C-
上海师范大学,化学工程与技术,学科评估：C-
上海师范大学,地理学,学科评估：C-
上海师范大学,体育学,学科评估：C-
上海海事大学,管理科学与工程,学科评估：B
上海海事大学,交通运输工程,学科评估：B
上海海事大学,外国语言文学,学科评估：B-
上海海事大学,法学,学科评估：C+
上海海事大学,电气工程,学科评估：C+
上海海事大学,信息与通信工程,学科评估：C
上海海事大学,工商管理,学科评估：C
上海海事大学,计算机科学与技术,学科评估：C-
上海海事大学,船舶与海洋工程,学科评估：C-
上海海事大学,机械工程,学科评估：C-
安徽师范大学,化学,学科评估：B
安徽师范大学,马克思主义理论,学科评估：B
安徽师范大学,中国语言文学,学科评估：B-
安徽师范大学,教育学,学科评估：B-
安徽师范大学,生态学,学科评估：B-
安徽师范大学,音乐与舞蹈学,学科评估：C+
安徽师范大学,生物学,学科评估：C+
安徽师范大学,体育学,学科评估：C+
安徽师范大学,地理学,学科评估：C+
安徽师范大学,物理学,学科评估：C
安徽师范大学,中国史,学科评估：C
安徽师范大学,美术学,学科评估：C
安徽师范大学,数学,学科评估：C
安徽师范大学,新闻传播学,学科评估：C-
安徽师范大学,哲学,学科评估：C-
安徽师范大学,统计学,学科评估：C-
上海应用技术大学,化学工程与技术,学科评估：B-
上海应用技术大学,机械工程,学科评估：C-
安徽工程大学,控制科学与工程,学科评估：C+
上海电力大学,电气工程,学科评估：B-
上海电力大学,动力工程及工程热物理,学科评估：C+
上海电力大学,化学工程与技术,学科评估：C+
上海对外经贸大学,外国语言文学,学科评估：B
上海对外经贸大学,经济学,学科评估：B
上海对外经贸大学,工商管理,学科评估：B-
上海对外经贸大学,法学,学科评估：C+
安徽建筑大学,城乡规划学,学科评估：B-
安徽建筑大学,建筑学,学科评估：C+
安徽建筑大学,土木工程,学科评估：C+
安徽建筑大学,材料科学与工程,学科评估：C-
华东政法大学,法学,学科评估：A
华东政法大学,政治学,学科评估：B
华东政法大学,马克思主义理论,学科评估：C+
华东政法大学,经济学,学科评估：C
上海体育大学,体育学,学科评估：A+
上海音乐学院,音乐与舞蹈学,学科评估：A+
上海音乐学院,艺术学理论,学科评估：B+
上海音乐学院,戏剧与影视学,学科评估：B
上海戏剧学院,戏剧与影视学,学科评估：A-
上海戏剧学院,艺术学理论,学科评估：B
上海戏剧学院,音乐与舞蹈学,学科评估：C+
上海戏剧学院,设计学,学科评估：C
淮北师范大学,化学,学科评估：C
淮北师范大学,教育学,学科评估：C-
淮北师范大学,软件工程,学科评估：C-
西安交通大学,动力工程及工程热物理,学科评估：A+
西安交通大学,电气工程,学科评估：A+
西安交通大学,力学,学科评估：A
西安交通大学,机械工程,学科评估：A
西安交通大学,数学,学科评估：A
西安交通大学,工商管理,学科评估：A
西安交通大学,马克思主义理论,学科评估：A-
西安交通大学,计算机科学与技术,学科评估：A-
西安交通大学,材料科学与工程,学科评估：A-
西安交通大学,公共管理,学科评估：A-
西安交通大学,经济学,学科评估：A-
西安交通大学,电子科学与技术,学科评估：A-
西安交通大学,管理科学与工程,学科评估：A-
西安交通大学,控制科学与工程,学科评估：A-
西安交通大学,核科学与技术,学科评估：B+
西安交通大学,信息与通信工程,学科评估：B+
西安交通大学,生物医学工程,学科评估：B+
西安交通大学,仪器科学与技术,学科评估：B+
西安交通大学,物理学,学科评估：B+
西安交通大学,化学工程与技术,学科评估：B+
西安交通大学,基础医学,学科评估：B
西安交通大学,药学,学科评估：B
西安交通大学,软件工程,学科评估：B
西安交通大学,统计学,学科评估：B
西安交通大学,临床医学,学科评估：B
西安交通大学,生物学,学科评估：B-
西安交通大学,外国语言文学,学科评估：B-
西安交通大学,社会学,学科评估：B-
西安交通大学,环境科学与工程,学科评估：B-
西安交通大学,哲学,学科评估：B-
西安交通大学,法学,学科评估：B-
西安交通大学,护理学,学科评估：B-
西安交通大学,口腔医学,学科评估：C+
西安交通大学,公共卫生与预防医学,学科评估：C+
西安交通大学,土木工程,学科评估：C+
西安交通大学,化学,学科评估：C+
西安交通大学,新闻传播学,学科评估：C
西安交通大学,航空宇航科学与技术,学科评估：C
西安交通大学,建筑学,学科评估：C-
西安交通大学,理论经济学,学科评估：C-
西安交通大学,中西医结合,学科评估：C-
西北农林科技大学,林学,学科评估：A-
西北农林科技大学,兽医学,学科评估：B+
西北农林科技大学,园艺学,学科评估：B+
西北农林科技大学,作物学,学科评估：B+
西北农林科技大学,食品科学与工程,学科评估：B+
西北农林科技大学,草学,学科评估：B+
西北农林科技大学,生态学,学科评估：B+
西北农林科技大学,农林经济管理,学科评估：B+
西北农林科技大学,生物学,学科评估：B+
